접수번호,법인구분,고유번호,법인명,주식의종류,이름,관계,기초주식수,기초주식지분율,기말주식수,기말주식지분율,비고,보고서연도
20230321001219,Y,00115694,DB금융투자,보통주,고원종,계열사임원,"26,500",0.06,"41,900",0.10,"우리사주출고(+15,400주)",2022
20230321001219,Y,00115694,DB금융투자,보통주,계,,"14,312,342",33.72,"14,287,772",33.66,-,2022
20230321001219,Y,00115694,DB금융투자,우선주,계,,-,-,-,-,-,2022
20210318001190,Y,00145190,유화증권,보통주,윤경립,본인,"2,490,732",21.96,"12,453,660",21.96,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤재동,형,"139,626",3.99,"618,130",3.54,"액면분할
기부",2020
20210318001190,Y,00145190,유화증권,보통주,YunClaire,조카,"45,469",0.40,"227,345",0.40,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,(윤 지 영),조카,"74,621",2.13,"373,105",2.13,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,YunJanice,조카,"45,459",0.40,"227,295",0.40,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,(윤 지 현),조카,"76,166",2.18,"380,830",2.18,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,YunGrace,조카,"45,459",0.40,"227,295",0.40,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,(윤 경 희),조카,"74,894",2.14,"374,470",2.14,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤재륜,형,"285,199",2.51,"1,425,995",2.51,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤재륜,형,"220,922",6.32,"1,104,610",6.32,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,오윤선,형수,"72,838",0.64,"364,190",0.64,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤경립,본인,"103,600",2.96,"518,000",2.96,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,오윤선,형수,50,0.00,250,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤정선,조카,602,0.01,"3,010",0.01,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤정선,조카,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤영선,조카,602,0.01,"3,010",0.01,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤영선,조카,"23,370",0.67,"116,850",0.67,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤보현,조카,"113,819",1.00,"569,095",1.00,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤보현,조카,"200,824",5.75,"1,004,120",5.75,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤혜선,자녀,"137,525",1.21,"687,625",1.21,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤혜선,자녀,"15,500",0.44,"77,500",0.44,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤승현,자녀,"526,283",4.64,"3,041,375",5.36,"장내매수
액면분할",2020
20210318001190,Y,00145190,유화증권,보통주,안지원,처,"250,446",2.21,"1,252,230",2.21,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤승현,자녀,"93,350",2.67,"466,750",2.67,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤서연,자녀,"126,253",1.11,"631,265",1.11,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,윤서연,자녀,"10,000",0.29,"50,000",0.29,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤대섭,숙부,"107,000",0.94,0,0.00,"액면분할
기부",2020
20210318001190,Y,00145190,유화증권,종류주식,윤대섭,숙부,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,MyungJoo Yun,형수,"44,411",0.39,"222,055",0.39,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,(윤명주),형수,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,동원통상,특수관계인,"69,910",0.62,"349,550",0.62,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,동원통상,특수관계인,"154,521",4.42,"620,120",3.55,"액면분할
장내매도
기부",2020
20210318001190,Y,00145190,유화증권,보통주,성보문화재단,특수관계인,"287,024",2.53,"1,435,120",2.53,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,안지원,처,"76,180",2.18,"380,900",2.18,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,성보문화재단,특수관계인,"607,281",17.37,"3,036,405",17.37,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,성보화학,특수관계인,"56,453",0.50,"282,265",0.50,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,성보화학,특수관계인,"104,610",2.99,"523,050",2.99,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,사회복지법인 여송,특수관계인,"153,190",1.35,"765,950",1.35,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,사회복지법인 여송,특수관계인,"150,000",4.29,"750,000",4.29,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,성보실업,특수관계인,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,성보실업,특수관계인,"27,800",0.80,"139,000",0.80,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,성보장학회,특수관계인,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,성보장학회,특수관계인,"20,000",0.57,"180,000",1.03,"액면분할
수증",2020
20210318001190,Y,00145190,유화증권,보통주,성보학원,특수관계인,0,0.00,0,0.00,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,박정윤,모,"71,250",0.63,"356,250",0.63,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,성보학원,특수관계인,"85,000",2.43,"425,000",2.43,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,박정윤,모,"17,300",0.49,"86,500",0.49,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,김정숙,형수,"120,231",1.06,"601,155",1.06,액면분할,2020
20210318001190,Y,00145190,유화증권,종류주식,김정숙,형수,"23,370",0.67,"116,850",0.67,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,윤재동,형,"409,216",3.61,"2,046,080",3.61,액면분할,2020
20210318001190,Y,00145190,유화증권,보통주,계,,"5,459,371",48.13,"27,171,815",47.92,-,2020
20210318001190,Y,00145190,유화증권,종류주식,계,,"2,298,985",65.75,"11,342,440",64.90,-,2020
20220322000927,Y,00145190,유화증권,보통주,윤경립,본인,"12,453,660",21.96,"12,542,722",22.12,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤재동,형,"618,130",3.54,"569,755",3.26,상속,2021
20220322000927,Y,00145190,유화증권,보통주,YunClaire,조카,"227,345",0.40,"227,345",0.40,-,2021
20220322000927,Y,00145190,유화증권,종류주식,(윤 지 영),조카,"373,105",2.13,"373,105",2.13,-,2021
20220322000927,Y,00145190,유화증권,보통주,YunJanice,조카,"227,295",0.40,"227,295",0.40,-,2021
20220322000927,Y,00145190,유화증권,종류주식,(윤 지 현),조카,"380,830",2.18,"380,830",2.18,-,2021
20220322000927,Y,00145190,유화증권,보통주,YunGrace,조카,"227,295",0.40,"227,295",0.40,-,2021
20220322000927,Y,00145190,유화증권,종류주식,(윤 경 희),조카,"374,470",2.14,"374,470",2.14,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤재륜,형,"1,425,995",2.51,"1,515,057",2.67,상속,2021
20220322000927,Y,00145190,유화증권,종류주식,윤재륜,형,"1,104,610",6.32,"1,126,235",6.44,상속,2021
20220322000927,Y,00145190,유화증권,보통주,오윤선,형수,"364,190",0.64,"364,190",0.64,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤경립,본인,"518,000",2.96,"539,625",3.09,-,2021
20220322000927,Y,00145190,유화증권,종류주식,오윤선,형수,250,0.00,250,0.00,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤정선,조카,"3,010",0.01,"47,542",0.08,상속,2021
20220322000927,Y,00145190,유화증권,종류주식,윤정선,조카,0,0.00,"10,813",0.06,상속,2021
20220322000927,Y,00145190,유화증권,보통주,윤영선,조카,"3,010",0.01,"47,542",0.08,상속,2021
20220322000927,Y,00145190,유화증권,종류주식,윤영선,조카,"116,850",0.67,"127,662",0.73,상속,2021
20220322000927,Y,00145190,유화증권,보통주,윤보현,조카,"569,095",1.00,"569,095",1.00,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤보현,조카,"1,004,120",5.75,"1,004,120",5.75,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤혜선,자녀,"687,625",1.21,"687,625",1.21,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤혜선,자녀,"77,500",0.44,"77,500",0.44,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤승현,자녀,"3,041,375",5.36,"3,041,375",5.36,-,2021
20220322000927,Y,00145190,유화증권,보통주,안지원,처,"1,252,230",2.21,"1,252,230",2.21,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤승현,자녀,"466,750",2.67,"466,750",2.67,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤서연,자녀,"631,265",1.11,"631,265",1.11,-,2021
20220322000927,Y,00145190,유화증권,종류주식,윤서연,자녀,"50,000",0.29,"50,000",0.29,-,2021
20220322000927,Y,00145190,유화증권,보통주,MyungJoo Yun,형수,"222,055",0.39,"222,055",0.39,-,2021
20220322000927,Y,00145190,유화증권,종류주식,(윤명주),형수,0,0.00,0,0.00,-,2021
20220322000927,Y,00145190,유화증권,보통주,동원통상,특수관계인,"349,550",0.62,"349,550",0.62,-,2021
20220322000927,Y,00145190,유화증권,종류주식,동원통상,특수관계인,"620,120",3.55,"620,120",3.55,-,2021
20220322000927,Y,00145190,유화증권,보통주,성보문화재단,특수관계인,"1,435,120",2.53,"1,435,120",2.53,-,2021
20220322000927,Y,00145190,유화증권,종류주식,성보문화재단,특수관계인,"3,036,405",17.37,"3,036,405",17.37,-,2021
20220322000927,Y,00145190,유화증권,보통주,성보화학,특수관계인,"282,265",0.50,"282,265",0.50,-,2021
20220322000927,Y,00145190,유화증권,종류주식,안지원,처,"380,900",2.18,"380,900",2.18,-,2021
20220322000927,Y,00145190,유화증권,종류주식,성보화학,특수관계인,"523,050",2.99,"523,050",2.99,-,2021
20220322000927,Y,00145190,유화증권,보통주,사회복지법인 여송,특수관계인,"765,950",1.35,"765,950",1.35,-,2021
20220322000927,Y,00145190,유화증권,종류주식,사회복지법인 여송,특수관계인,"750,000",4.29,"750,000",4.29,-,2021
20220322000927,Y,00145190,유화증권,보통주,성보실업,특수관계인,0,0.00,0,0.00,-,2021
20220322000927,Y,00145190,유화증권,종류주식,성보실업,특수관계인,"139,000",0.80,"139,000",0.80,-,2021
20220322000927,Y,00145190,유화증권,보통주,성보장학회,특수관계인,0,0.00,0,0.00,-,2021
20220322000927,Y,00145190,유화증권,종류주식,성보장학회,특수관계인,"180,000",1.03,"180,000",1.03,-,2021
20220322000927,Y,00145190,유화증권,보통주,성보학원,특수관계인,0,0.00,0,0.00,-,2021
20220322000927,Y,00145190,유화증권,종류주식,성보학원,특수관계인,"425,000",2.43,"495,000",2.83,상속,2021
20220322000927,Y,00145190,유화증권,보통주,박정윤,모,"356,250",0.63,0,0.00,피상속,2021
20220322000927,Y,00145190,유화증권,종류주식,박정윤,모,"86,500",0.49,0,0.00,피상속,2021
20220322000927,Y,00145190,유화증권,보통주,김정숙,형수,"601,155",1.06,"601,155",1.06,-,2021
20220322000927,Y,00145190,유화증권,종류주식,김정숙,형수,"116,850",0.67,"116,850",0.67,-,2021
20220322000927,Y,00145190,유화증권,보통주,윤재동,형,"2,046,080",3.61,"2,135,142",3.77,상속,2021
20220322000927,Y,00145190,유화증권,보통주,계,,"27,171,815",47.91,"27,171,815",47.90,-,2021
20220322000927,Y,00145190,유화증권,종류주식,계,,"11,342,440",64.90,"11,342,440",64.90,-,2021
20230323001499,Y,00145190,유화증권,보통주,윤경립,본인,"12,542,722",22.12,"12,542,722",22.12,-,2022
20230323001499,Y,00145190,유화증권,종류주식,(윤 지 영),조카,"373,105",2.13,"373,105",2.13,-,2022
20230323001499,Y,00145190,유화증권,보통주,YunJanice,조카,"227,295",0.40,"227,295",0.40,-,2022
20230323001499,Y,00145190,유화증권,종류주식,(윤 지 현),조카,"380,830",2.18,"380,830",2.18,-,2022
20230323001499,Y,00145190,유화증권,보통주,YunGrace,조카,"227,295",0.40,"227,295",0.40,-,2022
20230323001499,Y,00145190,유화증권,종류주식,(윤 경 희),조카,"374,470",2.14,"374,470",2.14,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤재륜,형,"1,515,057",2.67,"1,515,057",2.67,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤재륜,형,"1,126,235",6.44,"1,126,235",6.44,-,2022
20230323001499,Y,00145190,유화증권,보통주,오윤선,형수,"364,190",0.64,"364,190",0.64,-,2022
20230323001499,Y,00145190,유화증권,종류주식,오윤선,형수,250,0.00,250,0.00,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤정선,조카,"47,542",0.08,"47,542",0.08,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤경립,본인,"539,625",3.09,"539,625",3.09,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤정선,조카,"10,813",0.06,"10,813",0.06,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤영선,조카,"47,542",0.08,"47,542",0.08,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤영선,조카,"127,662",0.73,"127,662",0.73,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤보현,조카,"569,095",1.00,"569,095",1.00,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤보현,조카,"1,004,120",5.75,"1,004,120",5.75,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤혜선,자녀,"687,625",1.21,"687,625",1.21,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤혜선,자녀,"77,500",0.44,"77,500",0.44,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤승현,자녀,"3,041,375",5.36,"3,041,375",5.36,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤승현,자녀,"466,750",2.67,"466,750",2.67,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤서연,자녀,"631,265",1.11,"631,265",1.11,-,2022
20230323001499,Y,00145190,유화증권,보통주,안지원,처,"1,252,230",2.21,"1,252,230",2.21,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤서연,자녀,"50,000",0.29,"50,000",0.29,-,2022
20230323001499,Y,00145190,유화증권,보통주,MyungJoo Yun,형수,"222,055",0.39,"222,055",0.39,-,2022
20230323001499,Y,00145190,유화증권,종류주식,(윤명주),형수,0,0.00,0,0.00,-,2022
20230323001499,Y,00145190,유화증권,보통주,동원통상,특수관계인,"349,550",0.62,"349,550",0.62,-,2022
20230323001499,Y,00145190,유화증권,종류주식,동원통상,특수관계인,"620,120",3.55,"563,448",3.22,장내매도,2022
20230323001499,Y,00145190,유화증권,보통주,성보문화재단,특수관계인,"1,435,120",2.53,"1,435,120",2.53,-,2022
20230323001499,Y,00145190,유화증권,종류주식,성보문화재단,특수관계인,"3,036,405",17.37,"3,036,405",17.37,-,2022
20230323001499,Y,00145190,유화증권,보통주,성보화학,특수관계인,"282,265",0.50,"282,265",0.50,-,2022
20230323001499,Y,00145190,유화증권,종류주식,성보화학,특수관계인,"523,050",2.99,"523,050",2.99,-,2022
20230323001499,Y,00145190,유화증권,보통주,사회복지법인 여송,특수관계인,"765,950",1.35,"765,950",1.35,-,2022
20230323001499,Y,00145190,유화증권,종류주식,안지원,처,"380,900",2.18,"380,900",2.18,-,2022
20230323001499,Y,00145190,유화증권,종류주식,사회복지법인 여송,특수관계인,"750,000",4.29,"750,000",4.29,-,2022
20230323001499,Y,00145190,유화증권,보통주,성보실업,특수관계인,0,0.00,0,0.00,-,2022
20230323001499,Y,00145190,유화증권,종류주식,성보실업,특수관계인,"139,000",0.80,"139,000",0.80,-,2022
20230323001499,Y,00145190,유화증권,보통주,성보장학회,특수관계인,0,0.00,0,0.00,-,2022
20230323001499,Y,00145190,유화증권,종류주식,성보장학회,특수관계인,"180,000",1.03,"180,000",1.03,-,2022
20230323001499,Y,00145190,유화증권,보통주,성보학원,특수관계인,0,0.00,0,0.00,-,2022
20230323001499,Y,00145190,유화증권,종류주식,성보학원,특수관계인,"495,000",2.83,"495,000",2.83,-,2022
20230323001499,Y,00145190,유화증권,보통주,김정숙,형수,"601,155",1.06,"601,155",1.06,-,2022
20230323001499,Y,00145190,유화증권,종류주식,김정숙,형수,"116,850",0.67,"116,850",0.67,-,2022
20230323001499,Y,00145190,유화증권,보통주,윤재동,형,"2,135,142",3.77,"2,135,142",3.77,-,2022
20230323001499,Y,00145190,유화증권,종류주식,윤재동,형,"569,755",3.26,"569,755",3.26,-,2022
20230323001499,Y,00145190,유화증권,보통주,YunClaire,조카,"227,345",0.40,"227,345",0.40,-,2022
20230323001499,Y,00145190,유화증권,보통주,계,,"27,171,815",47.90,"27,171,815",47.90,-,2022
20230323001499,Y,00145190,유화증권,종류주식,계,,"11,342,440",64.90,"11,285,768",64.58,-,2022
20210318000752,Y,00123772,부국증권,보통주,김중건,본인,"1,266,962",12.22,"1,266,962",12.22,-,2020
20210318000752,Y,00123772,부국증권,우선주,김중건,본인,"198,750",6.63,"198,750",6.63,-,2020
20210318000752,Y,00123772,부국증권,보통주,김중광,친인척,"1,222,218",11.79,"1,222,218",11.79,-,2020
20210318000752,Y,00123772,부국증권,우선주,김중광,친인척,"141,250",4.71,"141,250",4.71,-,2020
20210318000752,Y,00123772,부국증권,보통주,김상윤,친인척,"99,000",0.95,"167,536",1.62,-,2020
20210318000752,Y,00123772,부국증권,보통주,김도윤,친인척,"64,000",0.62,"113,270",1.09,-,2020
20210318000752,Y,00123772,부국증권,보통주,김정연,친인척,"62,300",0.60,"78,948",0.76,-,2020
20210318000752,Y,00123772,부국증권,보통주,김정진,친인척,"61,000",0.59,"83,017",0.80,-,2020
20210318000752,Y,00123772,부국증권,보통주,"학교법인
명지학원",법인,"11,479",0.11,"5,939",0.06,-,2020
20210318000752,Y,00123772,부국증권,보통주,계,,"2,786,959",26.88,"2,937,890",28.33,-,2020
20210318000752,Y,00123772,부국증권,우선주,계,,"340,000",11.33,"340,000",11.33,-,2020
20220317000866,Y,00123772,부국증권,보통주,김중건,본인,"1,266,962",12.22,"1,266,962",12.22,-,2021
20220317000866,Y,00123772,부국증권,우선주,김중건,본인,"198,750",6.63,"198,750",6.63,-,2021
20220317000866,Y,00123772,부국증권,보통주,김중광,친인척,"1,222,218",11.79,"1,222,218",11.79,-,2021
20220317000866,Y,00123772,부국증권,우선주,김중광,친인척,"141,250",4.71,"141,250",4.71,-,2021
20220317000866,Y,00123772,부국증권,보통주,김상윤,친인척,"167,536",1.62,"174,536",1.68,-,2021
20220317000866,Y,00123772,부국증권,보통주,김도윤,친인척,"113,270",1.09,"113,270",1.09,-,2021
20220317000866,Y,00123772,부국증권,보통주,김정연,친인척,"78,948",0.76,"80,588",0.78,-,2021
20220317000866,Y,00123772,부국증권,보통주,김정진,친인척,"83,017",0.80,"84,817",0.82,-,2021
20220317000866,Y,00123772,부국증권,보통주,학교법인명지학원,법인,"5,939",0.06,"5,939",0.06,-,2021
20220317000866,Y,00123772,부국증권,보통주,계,,"2,937,890",28.33,"2,948,330",28.43,-,2021
20220317000866,Y,00123772,부국증권,우선주,계,,"340,000",11.33,"340,000",11.33,-,2021
20230328000107,Y,00123772,부국증권,보통주,김중건,본인,"1,266,962",12.22,"1,266,962",12.22,-,2022
20230328000107,Y,00123772,부국증권,우선주,김중건,본인,"198,750",6.63,"198,750",6.63,-,2022
20230328000107,Y,00123772,부국증권,보통주,김중광,친인척,"1,222,218",11.79,"1,222,218",11.79,-,2022
20230328000107,Y,00123772,부국증권,우선주,김중광,친인척,"141,250",4.71,"141,250",4.71,-,2022
20230328000107,Y,00123772,부국증권,보통주,김상윤,친인척,"174,536",1.68,"174,536",1.68,-,2022
20230328000107,Y,00123772,부국증권,보통주,김도윤,친인척,"113,270",1.09,"113,270",1.09,-,2022
20230328000107,Y,00123772,부국증권,보통주,김정연,친인척,"80,588",0.78,"85,898",0.83,장내매매,2022
20230328000107,Y,00123772,부국증권,보통주,김정진,친인척,"84,817",0.82,"89,817",0.87,장내매매,2022
20230328000107,Y,00123772,부국증권,보통주,학교법인명지학원,법인,"5,939",0.06,"5,939",0.06,-,2022
20230328000107,Y,00123772,부국증권,보통주,계,,"2,948,330",28.43,"2,958,640",28.53,-,2022
20230328000107,Y,00123772,부국증권,우선주,계,,"340,000",11.33,"340,000",11.33,-,2022
20200629000357,Y,00136721,신영증권,보통주,원국희,본인,"1,523,340",16.23,"1,523,340",16.23,-,2020
20200629000357,Y,00136721,신영증권,보통주,신성용,친인척,763,0.01,"1,703",0.02,수증,2020
20200629000357,Y,00136721,신영증권,우선주,신성용,친인척,"6,560",0.09,"12,960",0.18,수증,2020
20200629000357,Y,00136721,신영증권,보통주,신승용,친인척,763,0.01,763,0.01,-,2020
20200629000357,Y,00136721,신영증권,우선주,신승용,친인척,"8,380",0.12,"8,380",0.12,-,2020
20200629000357,Y,00136721,신영증권,보통주,신상용,친인척,764,0.01,764,0.01,-,2020
20200629000357,Y,00136721,신영증권,우선주,신상용,친인척,"6,560",0.09,"6,560",0.09,-,2020
20200629000357,Y,00136721,신영증권,우선주,"AHN 
  JAE JOON",친인척,"10,000",0.14,"10,000",0.14,-,2020
20200629000357,Y,00136721,신영증권,보통주,원재연,친인척,"1,766",0.02,"1,766",0.02,-,2020
20200629000357,Y,00136721,신영증권,우선주,원재연,친인척,960,0.01,"1,137",0.02,장내매수,2020
20200629000357,Y,00136721,신영증권,보통주,원정연,친인척,"1,440",0.02,"1,440",0.02,-,2020
20200629000357,Y,00136721,신영증권,우선주,원국희,본인,"190,470",2.70,"190,470",2.70,-,2020
20200629000357,Y,00136721,신영증권,우선주,원정연,친인척,978,0.01,"2,634",0.04,장내매수,2020
20200629000357,Y,00136721,신영증권,우선주,"LEE
   SEUNGHYUN",친인척,"3,550",0.05,"3,550",0.05,-,2020
20200629000357,Y,00136721,신영증권,보통주,강혜리,친인척,940,0.01,940,0.01,-,2020
20200629000357,Y,00136721,신영증권,우선주,강혜리,친인척,"6,400",0.09,"6,400",0.09,-,2020
20200629000357,Y,00136721,신영증권,보통주,권보은,친인척,"2,310",0.02,"2,310",0.02,-,2020
20200629000357,Y,00136721,신영증권,우선주,권보은,친인척,"6,760",0.10,"6,760",0.10,-,2020
20200629000357,Y,00136721,신영증권,보통주,오미나,친인척,940,0.01,0,0.00,증여,2020
20200629000357,Y,00136721,신영증권,우선주,오미나,친인척,"6,400",0.09,0,0.00,증여,2020
20200629000357,Y,00136721,신영증권,보통주,이병준,친인척,122,0.00,127,0.00,장내매수,2020
20200629000357,Y,00136721,신영증권,보통주,신요환,임원,"3,014",0.03,"4,933",0.05,(주1),2020
20200629000357,Y,00136721,신영증권,보통주,민숙기,친인척,"68,950",0.73,"68,950",0.73,-,2020
20200629000357,Y,00136721,신영증권,우선주,신요환,임원,1,0.00,1,0.00,-,2020
20200629000357,Y,00136721,신영증권,보통주,권정수,계열사임원,"1,750",0.02,"1,750",0.02,-,2020
20200629000357,Y,00136721,신영증권,우선주,민숙기,친인척,"102,860",1.46,"102,860",1.46,-,2020
20200629000357,Y,00136721,신영증권,보통주,원종석,친인척,"795,036",8.47,"848,318",9.04,"장내매수/
(주1)",2020
20200629000357,Y,00136721,신영증권,우선주,원종석,친인척,"282,634",4.01,"298,623",4.23,장내매수,2020
20200629000357,Y,00136721,신영증권,보통주,원주영,친인척,"16,509",0.18,"16,509",0.18,-,2020
20200629000357,Y,00136721,신영증권,우선주,원주영,친인척,"61,262",0.87,"61,262",0.87,-,2020
20200629000357,Y,00136721,신영증권,우선주,"Connie
  Hyesook Lee",친인척,"61,262",0.87,"61,262",0.87,-,2020
20200629000357,Y,00136721,신영증권,보통주,계,,"2,418,407",25.77,"2,473,613",26.35,-,2020
20200629000357,Y,00136721,신영증권,우선주,계,,"755,037",10.70,"772,859",10.96,-,2020
20210616000296,Y,00136721,신영증권,보통주,원국희,본인,"1,523,340",16.23,"1,523,340",16.23,-,2021
20210616000296,Y,00136721,신영증권,보통주,신성용,친인척,"1,703",0.02,"1,703",0.02,-,2021
20210616000296,Y,00136721,신영증권,우선주,신성용,친인척,"12,960",0.18,"12,960",0.18,-,2021
20210616000296,Y,00136721,신영증권,보통주,신승용,친인척,763,0.01,763,0.01,-,2021
20210616000296,Y,00136721,신영증권,우선주,신승용,친인척,"8,380",0.12,"8,380",0.12,-,2021
20210616000296,Y,00136721,신영증권,보통주,신상용,친인척,764,0.01,764,0.01,-,2021
20210616000296,Y,00136721,신영증권,우선주,신상용,친인척,"6,560",0.09,"6,560",0.09,-,2021
20210616000296,Y,00136721,신영증권,우선주,"AHN 
  JAE JOON",친인척,"10,000",0.14,"10,000",0.14,-,2021
20210616000296,Y,00136721,신영증권,보통주,원재연,친인척,"1,766",0.02,"1,766",0.02,-,2021
20210616000296,Y,00136721,신영증권,우선주,원재연,친인척,"1,137",0.02,"1,137",0.02,-,2021
20210616000296,Y,00136721,신영증권,보통주,원정연,친인척,"1,440",0.02,"1,440",0.02,-,2021
20210616000296,Y,00136721,신영증권,우선주,원국희,본인,"190,470",2.70,"190,470",2.70,-,2021
20210616000296,Y,00136721,신영증권,우선주,원정연,친인척,"2,634",0.04,"2,634",0.04,-,2021
20210616000296,Y,00136721,신영증권,우선주,"LEE
   SEUNGHYUN",친인척,"3,550",0.05,"3,550",0.05,-,2021
20210616000296,Y,00136721,신영증권,보통주,강혜리,친인척,940,0.01,940,0.01,-,2021
20210616000296,Y,00136721,신영증권,우선주,강혜리,친인척,"6,400",0.09,"6,400",0.09,-,2021
20210616000296,Y,00136721,신영증권,보통주,권보은,친인척,"2,310",0.02,"2,310",0.02,-,2021
20210616000296,Y,00136721,신영증권,우선주,권보은,친인척,"6,760",0.10,"6,760",0.10,-,2021
20210616000296,Y,00136721,신영증권,보통주,이병준,친인척,127,0.00,127,0.00,-,2021
20210616000296,Y,00136721,신영증권,보통주,신요환,임원,"4,933",0.05,0,0.00,주1),2021
20210616000296,Y,00136721,신영증권,우선주,신요환,임원,1,0.00,0,0.00,주1),2021
20210616000296,Y,00136721,신영증권,보통주,권정수,계열사임원,"1,750",0.02,"1,750",0.02,-,2021
20210616000296,Y,00136721,신영증권,보통주,민숙기,친인척,"68,950",0.73,"68,950",0.73,-,2021
20210616000296,Y,00136721,신영증권,보통주,황성엽,임원,0,0.00,"16,000",0.17,주2)/장내매수,2021
20210616000296,Y,00136721,신영증권,우선주,황성엽,임원,0,0.00,265,0.00,주2),2021
20210616000296,Y,00136721,신영증권,우선주,민숙기,친인척,"102,860",1.46,"102,860",1.46,-,2021
20210616000296,Y,00136721,신영증권,보통주,원종석,친인척,"848,318",9.04,"901,785",9.61,장내매수/주3),2021
20210616000296,Y,00136721,신영증권,우선주,원종석,친인척,"298,623",4.23,"298,623",4.23,-,2021
20210616000296,Y,00136721,신영증권,보통주,원주영,친인척,"16,509",0.18,"16,509",0.18,-,2021
20210616000296,Y,00136721,신영증권,우선주,원주영,친인척,"61,262",0.87,"61,262",0.87,-,2021
20210616000296,Y,00136721,신영증권,우선주,"Connie
  Hyesook Lee",친인척,"61,262",0.87,"61,262",0.87,-,2021
20210616000296,Y,00136721,신영증권,보통주,계,,"2,473,613",26.35,"2,538,147",27.04,-,2021
20210616000296,Y,00136721,신영증권,우선주,계,,"772,859",10.96,"773,123",10.96,-,2021
20220615000399,Y,00136721,신영증권,보통주,원국희,본인,"1,523,340",16.23,"1,523,340",16.23,-,2022
